"m_id","forename","surname","dob","dob_approx","dob_position","dod","age_y","STAT_spouse","STAT_sibling","STAT_parent","STAT_children","ETURL"
1431,"James","Carter","1866-00-00",1,NULL,"1912-04-15",46,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-carter-ball.html"
1432,"Thomas","Casey","1867-07-29",0,NULL,"1912-04-15",44,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/t-casey.html"
1433,"Edward","Castleman","1875-00-00",1,NULL,"1912-04-15",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/edward-castleman.html"
1434,"William Victor","Cherrett","1887-05-28",0,NULL,"1912-04-15",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/william-victor-cherrett.html"
1435,"George Alexander","Chisnall","1875-00-00",1,"A","1912-04-15",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/george-alexander-chisnall.html"
1436,"John Henry","Chorley","1887-01-00",1,NULL,"1912-04-15",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/john-chorley.html"
1437,"William","Clark","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/william-clark.html"
1438,"Harry","Coe","1890-10-04",0,NULL,"1912-04-15",21,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/harry-coe.html"
1439,"John","Coffey","1889-01-03",0,NULL,"1957-06-12",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-coffey.html"
1440,"John","Coleman","1854-06-20",0,NULL,"1912-04-15",57,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/john-coleman.html"
1441,"John","Collins","1874-01-19",0,NULL,"1950-09-28",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/john-samuel-collins.html"
1442,"George","Combes","1877-09-07",0,NULL,"1916-08-13",34,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/george-combes.html"
1443,"H.","Cooper","1886-05-07",1,NULL,"1912-04-15",25,NULL,1,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/h-cooper-fireman.html"
1444,"James Edward","Cooper","1886-00-00",1,NULL,"1912-04-15",26,NULL,1,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-cooper-trimmer.html"
1445,"Albert Harry","Copperthwaite","1883-12-25",0,NULL,"1912-04-15",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/bert-copperthwaite.html"
1446,"Dennis","Corcoran","1879-00-00",1,NULL,"1912-04-15",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/denny-corcoran.html"
1447,"Alfred","Cotton","1876-06-15",0,NULL,"1912-04-15",35,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/a-cotton.html"
1448,"Joseph Henry","Couch","1862-10-08",0,NULL,"1912-04-15",49,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/joseph-henry-couch.html"
1449,"Robert Frederick William","Couper","1882-03-27",0,NULL,"1941-12-31",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/robert-couper.html"
1450,"George Henry","Cavell","1889-12-04",0,NULL,"1966-00-00",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/george-henry-cavell.html"
1451,"Francis Ernest George","Coy","1885-00-00",1,NULL,"1912-04-15",27,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/francis-ernest-george-coy.html"
1452,"Henry James","Crabb","1889-03-16",0,NULL,"1912-04-15",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/h-crabb.html"
1453,"Henry Philip","Creese","1867-00-00",1,NULL,"1912-04-15",45,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/henry-philip-creese.html"
1454,"James","Crimmins","1891-02-17",0,NULL,"1956-02-16",21,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/james-crimmins.html"
1455,"William Alfred","Cross","1868-00-00",1,NULL,"1912-04-15",44,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/w-cross.html"
1456,"Bernard","Cunningham","1877-00-00",1,NULL,"1912-04-15",35,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/b-cunningham.html"
1457,"Arthur","Curtis","1885-12-16",0,NULL,"1912-04-15",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/arthur-curtis.html"
1458,"Albert James","Dore","1889-09-06",0,NULL,"1953-00-00",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/a-dore.html"
1459,"Thomas","Davies","1879-00-00",1,NULL,"1912-04-15",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/thomas-davies.html"
1460,"Joseph","Dawson","1888-09-00",1,NULL,"1912-04-15",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/joseph-dawson.html"
1461,"John Joseph","Diaper","1885-02-02",0,NULL,"1955-02-27",27,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/j-diaper.html"
1462,"William","Dickson","1875-00-00",1,NULL,"1912-04-15",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/william-dickson.html"
1463,"Christopher Arthur","Shulver","1883-06-06",1,NULL,"1922-08-11",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/john-dilley.html"
1464,"Thomas Patrick","Dillon","1879-03-08",0,NULL,"1939-01-02",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/thomas-patrick-dillon.html"
1465,"Edward Charles","Dodd","1873-00-00",1,NULL,"1912-04-15",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/edward-charles-dodd.html"
1466,"Henry Watson","Dodds","1885-11-05",1,NULL,"1912-04-15",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/henry-watson-dodds.html"
1467,"Frederick","Doel","1889-12-04",0,NULL,"1940-11-15",22,NULL,1,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/frederick-doel.html"
1468,"Laurence","Doyle","1885-00-00",1,NULL,"1912-04-15",27,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/laurence-doyle.html"
1469,"William Luke","Duffy","1875-10-08",0,NULL,"1912-04-15",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/william-luke-duffy.html"
1470,"Henry Ryland","Dyer","1887-12-21",0,NULL,"1912-04-15",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/henry-ryland-dyer.html"
1471,"Frank","Dymond","1876-04-01",0,NULL,"1947-06-19",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/frank-dymond.html"
1472,"Alfred James Jacob","Eagle","1884-06-11",1,NULL,"1912-04-15",27,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/a-eagle.html"
1473,"Charles","Eastman","1868-00-00",1,NULL,"1912-04-15",44,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/charles-eastman.html"
1474,"Everett Edward","Elliott","1888-11-15",0,NULL,"1912-04-15",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/everett-edward-elliott.html"
1475,"Albert George","Ervine","1893-08-02",0,NULL,"1912-04-15",18,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/albert-george-ervine.html"
1476,"William Thomas","Evans","1878-06-17",0,NULL,"1912-04-15",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/william-evans.html"
1477,"William Edward","Farquharson","1873-00-00",1,NULL,"1912-04-15",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/william-edward-farquharson.html"
1478,"Thomas Joseph","Fay","1881-09-28",0,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/thomas-joseph-fay.html"
1479,"Antonio","Ferrary","1879-00-00",1,NULL,"1912-04-15",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/anton-ferrary.html"
1480,"William","Ferris","1873-00-00",1,NULL,"1912-04-15",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/w-ferris.html"
1481,"Hugh Joseph","Fitzpatrick","1883-00-00",1,NULL,"1912-04-15",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/hugh-fitzpatrick.html"
1482,"Edward","Flaherty","1860-00-00",1,NULL,"1940-02-02",52,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/edward-flarty.html"
1483,"Cecil William","Fitzpatrick","1890-04-26",0,NULL,"1964-07-11",21,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/cecil-william-fitzpatrick.html"
1484,"H.","Ford","1890-00-00",1,NULL,"1912-04-15",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/h-ford.html"
1485,"Thomas","Ford","1879-00-00",0,NULL,"1912-04-15",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/thomas-ford.html"
1486,"Alfred Charles","Foster","1875-00-00",1,NULL,"1912-04-15",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/alfred-charles-foster.html"
1487,"James","Fraser","1882-00-00",1,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-fraser.html"
1488,"J.","Fraser","1882-00-00",1,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/j-fraser.html"
1489,"Walter Francis","Fredericks","1891-04-14",0,NULL,"1960-06-30",21,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/w-fredericks.html"
1490,"Albert Ernest","Fryer","1882-06-10",0,NULL,"1944-11-15",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/albert-ernest-fryer.html"
1491,"Alfred Emest","Geer","1886-00-00",1,NULL,"1912-04-15",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/alfred-emest-geer.html"
1492,"George Auguste","Godley","1873-06-25",0,NULL,"1940-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/george-godley.html"
1493,"Frederick Charles","Godwin","1876-00-00",1,NULL,"1912-04-15",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/frederick-charles-godwin.html"
1494,"Martin William","Golder","1876-06-09",1,NULL,"1912-04-15",35,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/m-golder.html"
1495,"Frank","Goree","1871-00-00",1,"A","1912-04-15",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/frank-goree.html"
1496,"J.","Gordon","1883-00-00",1,NULL,"1912-04-15",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/j-gordon.html"
1497,"Bertram James","Gosling","1890-00-00",1,NULL,"1912-04-15",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/bertram-james-gosling.html"
1498,"Frank Henry","Gosling","1887-01-07",1,NULL,"1912-04-15",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/s-gosling.html"
1499,"Ernest Edward","Gradidge","1889-12-06",0,NULL,"1912-04-15",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/ernest-edward-gradidge.html"
1500,"Thomas Gibson","Graham","1883-12-26",0,NULL,"0000-00-00",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/thomas-graham.html"
1501,"George","Green","1892-00-00",1,NULL,"1912-04-15",20,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/george-green.html"
1502,"David","Gregory","1869-00-00",1,NULL,"1912-04-15",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/david-gregory.html"
1503,"George","Gumery","1887-12-20",0,NULL,"1912-04-15",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/george-gumery.html"
1504,"J.","Hall","1880-00-00",1,NULL,"1912-04-15",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/j-hall.html"
1505,"George Alexander","Hallett","1889-00-00",1,NULL,"1912-04-15",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/george-hallett.html"
1506,"Bernard","Hands","1858-00-00",1,NULL,"1912-04-15",54,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/bernard-hands.html"
1507,"George","Hannam","1882-00-00",1,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/george-hannam.html"
1508,"Amos","Harris","1888-00-00",1,NULL,"1912-04-15",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/amos-harris.html"
1509,"Edward John","Harris","1883-00-00",1,NULL,"1912-04-15",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/edward-harris.html"
1510,"Fred","Harris","1873-00-00",1,NULL,"0000-00-00",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/fred-harris.html"
1511,"Norman E.","Harrison","1873-09-15",0,NULL,"1912-04-15",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/norman-harrison.html"
1512,"James","Hart","1858-00-00",1,NULL,"1912-04-15",54,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/thomas-hart.html"
1513,"Herbert Gifford","Harvey","1878-02-04",0,NULL,"1912-04-15",34,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/herbert-gifford-harvey.html"
1514,"James","Heslin","1861-00-00",1,NULL,"1912-04-15",51,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-haslin.html"
1515,"Alfred","Head","1888-00-00",1,NULL,"1912-04-15",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/a-head.html"
1516,"William Albert Thomas","Hebb","1889-11-09",0,NULL,"1932-06-16",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/a-hebb.html"
1517,"Charles Osker","Hendrickson","1883-06-07",0,NULL,"1956-07-21",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/charles-george-hendrickson.html"
1518,"John Henry","Hesketh","1879-01-28",0,NULL,"1912-04-15",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/john-henry-hesketh.html"
1519,"James","Hill","1887-00-00",1,NULL,"1912-04-15",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-hill.html"
1520,"Stephen William","Hinton","1881-06-30",0,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/stephen-william-hinton.html"
1521,"Charley","Hodge","1883-00-00",1,NULL,"1912-04-15",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/charles-hodge.html"
1522,"W.","Hodges","1886-00-00",1,NULL,"1912-04-15",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/w-hodges.html"
1523,"Leonard","Hodgkinson","1866-02-20",0,NULL,"1912-04-15",46,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/leonard-hodgkinson.html"
1524,"Roland John C.","Hopgood","1882-12-31",0,NULL,"1912-04-15",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/roland-hopgood.html"
1525,"Richard William","Hosgood","1889-09-29",1,NULL,"1912-04-15",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/richard-hosgood.html"
1526,"George Fox","Hosking","1875-11-30",0,NULL,"1912-04-15",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/george-fox-hosking.html"
1527,"Albert Sylvanus","Hunt","1889-02-25",0,NULL,"1949-03-23",23,NULL,1,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/albert-hunt.html"
1528,"Tom","Hunt","1884-05-29",0,NULL,"1912-04-15",27,NULL,1,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/tom-hunt.html"
1529,"Charles John","Hurst","1871-10-09",0,NULL,"1912-04-15",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/charles-john-hurst.html"
1530,"Walter","Hurst","1888-11-24",0,NULL,"1964-12-17",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/walter-hurst.html"
1531,"George","Ingram","1892-09-28",0,NULL,"1912-04-15",19,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/charles-ingram.html"
1532,"Thomas","Instance","1881-00-00",1,NULL,"1912-04-15",31,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/t-instance.html"
1533,"John Henry","Jackopson","1881-06-23",0,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/john-jacobson.html"
1534,"Joseph","Jago","1853-00-00",1,NULL,"1912-04-15",59,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/joseph-jago.html"
1535,"Thomas","James","1885-00-00",1,NULL,"1912-04-15",27,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/thomas-james.html"
1536,"William Henry","Worthman","1875-00-00",1,NULL,"1912-04-15",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/walter-jarvis.html"
1537,"N.","Joas","1873-00-00",1,NULL,"1912-04-15",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/n-joas.html"
1538,"Charles Edward","Judd","1880-09-07",0,NULL,"1960-10-31",31,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/charles-judd.html"
1539,"Henry James","Jukes","1873-12-31",0,NULL,"1912-04-15",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-jukes.html"
1540,"Boykett Herbert","Jupe","1881-05-06",0,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/herbert-jupe.html"
1541,"F.","Kasper","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/f-kasper.html"
1542,"Charles Henry","Kearl","1868-00-00",1,NULL,"1912-04-15",44,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/charles-henry-kearl.html"
1543,"George Edward","Kearl","1886-08-15",0,NULL,"1912-04-15",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/g-kearl.html"
1544,"James","Keegan","1874-00-00",1,NULL,"1912-04-15",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-keegan.html"
1545,"James","Kelly","1868-00-00",1,NULL,"1912-04-15",44,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-kelly-3.html"
1546,"William Patrick","Kelly","1888-06-18",0,NULL,"1912-04-15",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/william-kelly.html"
1547,"George","Kemish","1889-10-29",0,NULL,"1966-02-06",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/george-kemish.html"
1548,"Thomas Hulman","Kemp","1869-01-18",0,NULL,"1912-04-15",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/thomas-hulman-kemp.html"
1549,"Frederick Charles","Kinchenten","1875-09-13",0,NULL,"1912-04-15",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/frederick-kenchenten.html"
1550,"August","Kenzler","1868-00-00",1,NULL,"1912-04-15",44,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/augustus-kenzler.html"
1551,"Thomas Russell","Kerr","1885-04-28",0,NULL,"1912-04-15",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/thomas-kerr.html"
1552,"Louis","Kinsella","1881-09-10",0,NULL,"1912-04-15",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/louis-kinsella.html"
1553,"James","Kirkham","1868-08-02",0,NULL,"1912-04-15",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/james-kirkham.html"
1554,"Thomas","Knowles","1867-05-02",0,NULL,"1951-01-08",44,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-survivor/thomas-knowles.html"
1555,"T.","Lahy","1871-00-00",1,NULL,"1912-04-15",41,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/t-lahy.html"
1556,"Herbert Henry","Lee","1894-10-11",0,NULL,"1912-04-15",18,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/h-lee.html"
1557,"Christopher William","Light","1891-12-25",0,NULL,"1912-04-15",20,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/christopher-william-light.html"
1558,"W.","Light","1865-00-00",1,NULL,"1912-04-15",47,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-victim/w-light.html"
